8.45981755,3.49562851
1.54018245,6.50437149
3.64715287,5.86169591
6.01371035,3.83826121
4.33412015,6.70250186
4.14446209,6.90146475
4.25000000,7.50000000
6.20110390,4.02081193
1.56747655,5.88771092
4.11228908,8.43252345
8.43252345,4.11228908
6.88713708,4.13917633
6.59579192,5.66099866
6.62819894,4.42342452
3.41598714,4.31125161
6.43197399,4.03412135
6.48056170,5.88961122
5.15054174,3.27930007
5.95334570,3.55965176
5.82418331,6.51795683
6.72306518,4.87951155
3.53518965,4.08468491
3.27805188,5.13552026
8.77215644,4.04324917
6.95454545,5.00000000
6.33299679,6.42946405
4.39601224,3.14111681
3.07225996,5.32259305
5.35618762,3.07818359
5.48352471,1.94714513
7.22165380,4.48053614
3.77986898,8.69349713
8.69349713,3.77986898
1.30650287,6.22013102
6.18913001,1.90221040
8.01763809,4.43185165
8.59703055,3.52299754
3.28374785,6.22103975
4.49928971,6.41396224
6.41396224,4.49928971
6.20755626,3.26130754
5.50071029,6.41396224
5.18280402,6.48881923
6.24355636,5.83878936
5.41631054,2.85826796
3.49121091,6.05777917
2.68280402,6.01118077
5.54765796,8.27267495
4.42380377,1.73222882
8.31767644,5.05791026
7.91607496,6.58329952
7.36669467,7.32574438
3.62397242,1.98058306
2.51482874,2.80130620
5.77461416,1.77349981
2.21713857,3.19278866
7.78286143,6.80721134
3.86511498,1.88192903
8.30290557,5.31803363
